timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481269124789017,-3,-3,-1,-2,0,0,-1,-1
1481269124789017,3,1,0,-1,-2,-1,0,1
1481269124803981,-2,-2,-1,-2,-2,0,-1,0
1481269124803981,2,-2,1,0,-2,-2,-1,0
1481269124810981,0,-2,1,-2,-1,-4,-1,-3
1481269124810981,-4,-1,0,2,1,-1,-2,-2
1481269124827508,0,-2,-1,0,-1,1,2,1
1481269124827508,1,0,-3,-2,0,0,0,1
1481269124827990,2,1,-2,0,-1,1,2,-1
1481269124827990,0,-1,-1,0,-1,-3,-1,-1
1481269124841490,-1,-2,-1,-1,-2,1,-1,-1
1481269124841490,1,0,-1,-1,-1,-2,-4,0
1481269124848991,-2,0,-1,-1,-2,-1,-3,-1
1481269124848991,-1,-3,-1,-3,-1,-1,-3,1
1481269124863993,1,-1,-4,-1,0,-1,0,0
1481269124863993,0,-1,0,0,-1,0,3,-1
1481269124871494,1,-2,1,0,-1,-2,2,-1
1481269124871494,-1,-1,0,0,0,-1,0,1
1481269124887561,2,0,-1,-2,-2,-2,0,2
1481269124887561,1,-1,-1,-2,0,-1,-1,-3
1481269124887997,-2,-2,-3,0,-1,0,-3,-2
1481269124887997,0,-2,-3,-2,-2,-1,-1,-2
1481269124901498,0,-1,-3,-2,-1,1,1,1
1481269124901498,0,-1,0,0,-2,-2,-3,1
1481269124908999,-1,-1,0,-4,-2,0,-2,2
1481269124908999,-5,-3,5,5,2,1,0,-3
1481269124924001,-1,0,1,0,-1,-1,-1,-3
1481269124924001,-1,-1,-1,-1,0,1,0,-1
1481269124931502,2,0,-1,-2,-2,-2,-3,-2
1481269124931502,-1,1,-4,-4,-2,0,-1,0
1481269124946504,-2,-2,-1,-1,-2,-2,0,-3
1481269124946504,0,-3,-1,0,-1,0,1,0
1481269124955006,-3,0,1,2,0,0,0,-3
1481269124955006,0,-2,-1,-1,-1,-2,-1,-1
1481269124961506,-2,0,0,0,-1,-1,-2,1
1481269124961506,1,0,-2,-3,-2,-1,-2,1
1481269124969507,1,0,-2,-5,-2,0,1,1
1481269124969507,0,-2,-1,-1,-1,0,0,0
1481269124984008,-2,-1,1,0,1,-1,-2,-4
1481269124984008,0,0,-2,-3,-1,-2,1,-1
1481269124991510,0,-2,-2,-1,0,-1,-2,0
1481269124991510,-2,-1,0,0,-2,-1,-1,-2
1481269125006511,-2,-2,-1,-1,-2,0,-1,1
1481269125006511,3,1,-5,-3,-1,0,1,2
1481269125015012,-3,-2,0,1,-1,-1,-1,-4
1481269125015012,-1,0,-2,-3,0,-1,1,-1
1481269125021514,0,-1,-1,-1,1,1,0,-4
1481269125021514,0,-1,-3,-2,1,0,0,2
1481269125029014,0,0,-1,2,1,-1,-1,-2
1481269125029014,0,0,-1,-2,-2,0,-2,0
1481269125052017,0,-3,0,1,-1,-1,-2,0
1481269125052017,-4,-3,2,1,0,0,-4,-2
1481269125053017,0,-2,-2,-3,0,0,0,0
1481269125053017,-2,-1,-3,-3,1,-1,0,-1
1481269125066553,0,-1,-2,-1,-1,0,0,-1
1481269125066553,-3,-1,1,0,-2,-1,-2,-1
1481269125075086,-1,-4,-1,0,0,-1,0,-2
1481269125075086,0,-2,0,1,-3,0,0,-1
1481269125090058,2,-1,-1,-3,-1,0,1,1
