timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481274027904970,-1,0,-1,9,73,-1,-4,-2
1481274027904970,-2,1,-1,-3,-3,1,-4,-2
1481274027910889,-1,-1,1,1,-1,4,0,0
1481274027910889,-1,-1,-3,-1,-5,-9,-1,-2
1481274027934971,0,0,-1,-9,-69,1,-2,0
1481274027934971,-1,-1,2,14,43,1,0,-1
1481274027934971,-1,0,-1,-2,-14,-2,1,-1
1481274027934971,1,-2,-2,-1,6,7,5,-1
1481274027949984,1,-2,1,-1,-19,-4,0,0
1481274027949984,0,-1,-4,-12,-13,-8,0,-1
1481274027950482,-2,-2,-2,4,-1,4,-1,-2
1481274027950482,1,-1,3,-5,-13,0,-2,1
1481274027964983,-2,1,0,1,6,0,0,-1
1481274027964983,0,-1,-1,-3,-6,4,0,1
1481274027970988,2,-2,-1,2,9,-5,-2,0
1481274027970988,-1,-2,0,-3,-24,0,1,-1
1481274027987990,0,-1,1,-1,3,-2,0,0
1481274027987990,-1,0,1,0,-57,-4,-1,-1
1481274027993990,-2,0,0,4,67,2,3,0
1481274027993990,-1,-3,0,-3,-9,0,-7,-1
1481274028008991,0,2,-2,2,-1,-4,-4,-1
1481274028008991,-1,0,0,-6,-16,-1,-1,0
1481274028015991,1,-1,-1,4,-18,-3,-1,0
1481274028015991,-1,-2,0,0,0,2,-2,0
1481274028024991,-2,-1,-2,-4,5,-12,-3,-2
1481274028024991,-2,-2,-2,-5,-30,-2,-7,-4
1481274028030992,1,0,0,8,49,9,4,2
1481274028030992,-1,0,1,4,-9,-6,1,-1
1481274028047993,-3,-3,-1,-7,-22,0,-2,-1
1481274028047993,-1,-2,-3,-1,12,0,-3,-2
1481274028054001,-1,-2,0,-8,-29,-2,-7,-2
1481274028054001,1,1,0,1,-14,-1,-6,-2
1481274028069012,-1,1,0,0,21,1,3,-1
1481274028069012,-1,0,1,5,7,0,1,0
1481274028076012,-3,-2,-2,-6,-14,-3,-2,-1
1481274028076012,-2,-2,-1,-2,-4,1,-1,1
1481274028085013,0,-1,0,5,13,4,2,0
1481274028085013,-1,-1,-1,-1,24,-4,-4,-1
1481274028100014,-1,0,-2,3,-14,0,0,0
1481274028100014,-2,-2,-1,-6,-13,-2,0,-2
1481274028106015,1,0,-1,-6,-25,-2,3,-1
1481274028106015,-1,-1,-1,2,11,3,-1,-1
1481274028114015,0,-1,1,5,6,1,1,0
1481274028114015,-2,-1,-3,-6,1,-4,0,0
1481274028129016,0,-1,0,3,11,0,-1,2
1481274028129016,-1,-1,3,5,-7,2,1,1
1481274028136016,1,0,-2,-5,-30,-7,-1,-2
1481274028136016,0,0,-4,-6,-1,-3,-1,-1
1481274028145016,-1,-2,-2,0,-9,-1,0,0
1481274028145016,-2,-2,-1,1,2,-2,1,0
1481274028151523,-4,-1,1,-4,-10,-3,-2,-1
1481274028151523,2,1,-3,2,9,3,1,1
1481274028166524,-1,-1,-3,0,-9,-2,-5,-2
1481274028166524,-1,0,0,0,2,-1,-3,-2
1481274028174025,-2,0,1,3,2,-3,-1,-1
1481274028174025,-1,0,-1,3,-33,-5,1,-2
1481274028189027,-2,-1,-1,-11,-3,5,0,0
1481274028189027,-1,-2,0,3,37,-1,-2,0
1481274028196528,-2,-1,0,-2,-26,-5,-2,0
1481274028196528,-2,-1,1,1,15,4,-1,-1
1481274028213530,1,0,-1,0,8,-2,-2,1
1481274028213530,-2,-1,-3,-2,-16,-4,2,-1
1481274028214530,-1,-2,-1,-4,-3,2,-1,-2
1481274028214530,-1,0,0,-2,-14,1,4,2
1481274028226532,-1,-1,0,3,-9,-6,0,-1
1481274028226532,-1,-2,-2,3,3,8,-2,-2
1481274028234033,1,-2,0,-3,-4,-7,-4,0
1481274028234033,0,-2,-1,1,13,1,2,2
1481274028249536,-1,-2,-2,-1,0,5,1,-1
1481274028249536,-1,0,0,4,-2,0,2,-1
1481274028265538,1,0,-1,-1,-14,0,2,0
1481274028265538,-2,0,-1,-8,15,1,-2,-3
1481274028273538,-4,-1,0,-2,-12,-8,1,-1
1481274028273538,0,0,-4,-4,-2,2,-1,0
1481274028274538,-1,-4,0,0,-17,-2,-3,-1
1481274028274538,1,-2,1,-5,8,-4,-5,-2
1481274028286539,-1,-1,1,6,7,2,-1,0
1481274028286539,0,0,-2,-3,-3,-2,-1,1
1481274028294040,-1,-1,1,1,6,3,-1,0
1481274028294040,0,-2,0,3,1,-4,1,0
1481274028309042,1,-2,-1,-6,1,4,-3,-4
1481274028309042,-1,-1,0,-2,6,-7,1,0
1481274028324545,0,2,-1,-6,4,2,0,-1
