timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481309333702305,-1,0,7,-3,-3,3,-1,0
1481309333702305,1,1,-15,6,-1,0,1,0
1481309333708305,-2,0,1,-16,-11,-8,-4,-1
1481309333708305,2,1,7,3,-1,8,3,3
1481309333723305,0,-4,-9,7,-1,-1,-1,0
1481309333723305,-2,0,1,-3,0,-1,-1,-1
1481309333731306,-1,0,0,10,4,-2,-1,1
1481309333731306,1,1,-1,-5,1,-2,-2,-3
1481309333746307,0,0,-3,-11,-10,-5,-2,-1
1481309333746307,0,-2,4,9,1,6,1,-1
1481309333747307,-1,-5,-8,-10,0,-2,2,-2
1481309333747307,-4,-1,-3,-2,-1,-2,0,-1
1481309333762307,0,1,2,1,0,0,0,-1
1481309333762307,-2,1,5,-11,-3,-3,1,2
1481309333768309,-3,0,-8,2,9,1,-1,-1
1481309333768309,0,-3,-4,-7,-4,-5,-3,0
1481309333783815,-3,2,5,8,-1,-4,-4,-3
1481309333783815,-1,-2,-4,-6,2,-1,1,1
1481309333791316,0,0,1,-2,-6,1,-3,0
1481309333791316,-1,-2,-3,6,1,-1,0,0
1481309333806818,-2,-3,-4,-11,0,1,3,0
1481309333806818,0,-1,4,6,-2,-3,-3,-2
1481309333807829,-2,-2,-3,14,4,1,1,1
1481309333807829,-2,-1,1,-7,-2,-1,-4,-1
1481309333823321,0,0,1,-1,-2,-2,0,1
1481309333823321,-2,-2,0,-4,1,2,0,-2
1481309333829822,0,0,-5,-16,-4,-4,-1,1
1481309333829822,2,2,2,7,1,1,-1,-3
1481309333843823,-1,-3,-4,-13,-1,1,1,-1
1481309333843823,2,2,3,35,3,-1,-1,-2
1481309333851324,-2,-4,1,-12,-5,5,-2,-2
1481309333851324,-1,1,0,-13,3,-1,-1,0
1481309333867326,0,-2,-5,7,2,1,0,-1
1481309333867326,0,2,0,-11,-3,-2,2,0
1481309333867862,-1,-1,0,8,3,-3,-2,2
1481309333867862,-4,0,-1,-1,-1,-1,0,0
1481309333889328,0,2,2,1,2,-1,-4,-1
1481309333889328,-3,0,-1,-6,-3,2,-4,-1
1481309333890329,2,-2,-2,-1,1,-6,-2,-1
1481309333890329,-1,-2,1,-4,1,-3,1,-1
1481309333903830,-1,0,-1,-7,-6,0,1,-1
1481309333903830,-2,-4,-3,13,3,2,1,-1
1481309333911332,0,3,0,-4,3,-1,1,-1
1481309333911332,2,-1,1,8,1,1,-2,0
1481309333926834,-2,-3,-4,-7,0,1,2,-3
1481309333926834,-2,-6,-2,-9,-5,-1,1,2
1481309333927834,2,0,-1,7,2,1,-2,-2
1481309333927834,-1,0,-3,3,-2,-7,1,1
1481309333942835,-4,-1,-2,14,4,2,-4,-1
1481309333942835,-1,1,-1,-22,-6,1,0,-1
1481309333948837,-2,-1,-7,3,-7,-1,0,-3
1481309333948837,-1,-1,2,-3,-3,2,0,-1
1481309333963839,-2,-4,-4,-5,-2,-1,-1,0
1481309333963839,1,1,2,14,3,3,0,1
1481309333971339,-1,2,2,-15,-3,-7,-1,-1
1481309333971339,1,2,0,-1,2,-3,-3,-2
1481309333986841,-1,-3,-1,1,-4,-5,2,1
1481309333986841,-1,0,-3,-2,1,-2,-2,0
1481309333987841,0,-2,-1,-2,-1,1,0,0
1481309333987841,-4,-1,0,9,1,0,1,-3
1481309334002843,0,-1,-2,-3,0,2,-2,-1
1481309334002843,-2,-1,1,-3,-3,0,-5,-2
1481309334008845,0,0,-2,-2,-3,0,1,0
1481309334008845,-2,-2,-1,-8,-2,1,-1,1
1481309334023846,-3,-2,-4,9,0,9,3,-2
1481309334023846,1,1,1,-16,-3,-5,-1,-1
1481309334031347,-1,0,2,5,0,2,0,1
1481309334031347,0,-1,1,8,0,-2,-2,-1
1481309334046849,2,1,-1,8,-6,-2,-5,1
1481309334046849,-2,-2,-4,-24,-5,-2,2,0
1481309334047849,-2,-1,1,10,7,0,1,-4
1481309334047849,0,0,-6,15,-9,-3,-1,-2
1481309334062850,-1,0,1,2,10,-1,-1,-1
1481309334062850,0,0,2,6,1,-1,3,0
1481309334068851,-1,-2,-2,-5,-5,0,-4,-2
1481309334068851,0,2,1,-10,-5,7,3,0
1481309334085355,1,1,0,-4,2,-3,-2,-1
1481309334085355,-3,-2,2,3,0,-4,1,-1
1481309334091354,-1,0,-4,-8,-2,-5,-1,0
1481309334091354,-3,-3,0,1,2,-3,-4,-1
1481309334106857,-1,0,0,-11,-1,-3,-1,-2
1481309334106857,1,0,-2,10,4,-7,-3,1
1481309334107856,-2,-1,6,20,3,15,-16,-3
1481309334107856,-1,-1,0,-9,2,-4,28,0
1481309334129359,-1,-2,-6,-11,-4,-5,-19,-2
1481309334129359,-3,-3,-2,-3,-7,-3,-4,-1
1481309334130359,-2,1,0,31,9,-2,6,0
1481309334130359,-2,-1,-3,-9,-5,-2,-29,-3
1481309334143861,2,2,3,6,4,1,32,3
1481309334143861,-1,-1,-1,-5,-5,1,4,0
1481309334151362,0,1,1,-12,-4,-4,-5,-1
1481309334151362,0,-1,0,-5,-1,8,-1,0
1481309334166864,-2,-5,-1,-5,-4,-4,-21,0
1481309334166864,3,2,1,20,3,11,27,1
1481309334167864,-4,-5,-8,-10,-1,-14,7,-1
1481309334167864,-1,-1,2,0,4,-13,1,0
1481309334189367,-1,1,-1,0,-4,0,-6,-2
1481309334189367,1,1,-1,-9,-1,3,2,-2
1481309334196368,-1,-4,-3,-5,1,0,-13,-1
1481309334196368,1,-1,1,4,-5,13,-1,-1
1481309334205369,5,3,-1,-5,-7,2,9,-1
1481309334205369,-17,-9,-4,0,10,-7,-9,-5
1481309334211370,2,1,-4,0,-4,1,2,2
1481309334211370,1,-3,3,-21,-1,-7,-10,-1
1481309334226872,-3,0,1,12,4,0,-16,-2
1481309334226872,1,-4,-2,14,-6,2,2,0
1481309334227872,0,2,4,-3,2,1,19,-2
1481309334227872,0,-3,-4,-1,-3,2,5,1
1481309334249875,-1,-3,-3,-2,2,-2,-11,-4
1481309334249875,4,3,-1,-3,-1,-3,-2,-4
1481309334250375,-1,-1,0,8,-2,-12,-8,-2
1481309334250375,2,2,-1,21,0,-6,2,0
1481309334265376,-1,0,3,-3,-3,2,10,0
1481309334265376,3,-1,-1,-4,-1,-3,-18,0
1481309334271377,-6,-3,-4,-11,-6,-4,-2,-1
1481309334271377,-4,-3,-4,-5,0,4,-1,-1
1481309334286379,2,1,-1,-1,-2,-1,-2,0
1481309334286379,-1,-2,2,9,0,4,4,2
1481309334293880,1,-2,0,-13,-2,6,-7,-2
1481309334293880,-3,-2,-2,11,1,-6,-8,-4
1481309334309382,1,0,1,0,5,1,19,4
1481309334309382,1,0,-2,-10,-3,1,-6,-3
1481309334310383,-2,-1,0,0,-1,0,1,-2
1481309334310383,-3,-1,0,3,1,-1,8,2
1481309334325884,-3,1,1,-3,-7,-6,-1,-2
1481309334325884,-9,-2,-2,7,5,-14,-29,-4
1481309334331384,-3,-4,-2,-9,8,-4,27,0
1481309334331384,5,0,-3,-5,1,-27,3,-2
1481309334346387,-2,-1,2,2,-2,-8,1,1
1481309334346387,2,4,0,3,-9,-7,6,0
1481309334361888,1,0,-1,2,-4,-2,-29,-3
1481309334361888,-5,-5,-4,-5,-2,8,-1,-1
1481309334369389,-6,-6,-3,9,2,5,4,-1
1481309334369389,5,0,2,-13,0,9,-22,0
1481309334370389,1,4,2,-3,-1,13,39,1
1481309334370389,-4,-1,-1,-1,-1,11,-3,-4
1481309334385392,-1,2,-3,-3,-2,39,-2,0
1481309334385392,14,7,2,3,0,41,-3,2
1481309334391393,-10,-12,-4,3,1,12,-2,2
1481309334391393,6,8,3,-12,-2,-5,-6,-3
1481309334407900,-8,-7,-4,6,4,-45,1,-3
1481309334407900,-5,-7,-4,-10,-2,-35,0,-2
1481309334413895,7,2,0,-8,-6,-16,-1,2
1481309334413895,0,2,-2,2,-2,-12,-18,-1
1481309334436898,4,3,7,-4,-6,21,27,7
1481309334436898,0,-1,-4,11,1,-13,11,2
1481309334437898,0,-1,-5,-7,-3,-13,-33,-1
1481309334437898,-11,-3,2,5,1,8,42,0
1481309334445400,2,1,-1,-8,4,2,-13,-3
1481309334445400,-6,-4,-1,5,8,11,12,-4
1481309334451400,4,3,1,12,-15,19,3,5
1481309334451400,-3,2,-3,-7,1,9,-4,-7
1481309334466401,5,-4,-5,-13,0,-8,-40,-6
1481309334466401,-24,-5,5,3,0,20,56,1
1481309334473903,2,-3,-2,-8,-3,-6,-20,-4
1481309334473903,-4,-3,-1,13,12,11,7,0
1481309334489405,5,1,3,-7,-23,36,0,1
1481309334489405,1,1,-3,5,6,37,-8,-1
1481309334490405,-2,0,1,-4,-1,43,-13,-3
1481309334490405,4,-2,-2,-1,-2,-29,42,6
1481309334505407,-12,-5,-5,-5,5,-60,-28,-4
1481309334505407,6,0,-2,-5,-7,-44,19,4
1481309334511408,-4,0,1,-3,-1,-33,10,0
1481309334511408,9,1,-1,6,0,-15,-23,-2
1481309334526409,-1,3,-2,-6,6,10,3,-1
1481309334526409,0,1,-6,-3,-4,-17,-5,-5
1481309334533910,2,1,7,0,2,7,5,0
1481309334533910,-2,-1,1,1,-7,1,-15,2
1481309334548917,7,2,-3,-5,5,-35,-2,3
1481309334548917,-10,0,3,0,-5,0,4,-3
1481309334549917,-5,-7,-1,-24,-9,6,4,-3
1481309334549917,-1,0,3,26,10,10,-12,-1
1481309334564918,-1,-3,-3,-13,-6,15,-20,-1
1481309334564918,13,-1,0,-1,-1,18,45,1
1481309334570920,-4,-2,-4,-2,4,-6,-14,-1
1481309334570920,-4,-3,-5,-10,-9,5,-9,-1
1481309334585920,-3,0,3,22,0,17,10,-6
1481309334585920,2,2,-3,-19,11,11,-18,3
1481309334593921,-1,-2,-2,17,-12,-6,6,-2
1481309334593921,-2,-1,0,-8,1,26,-5,0
1481309334608921,-2,-3,-1,7,3,27,12,0
1481309334608921,-1,-1,0,-12,-13,-4,-22,-1
1481309334609922,0,1,-5,13,9,-41,3,-2
1481309334609922,3,4,5,-2,-4,-8,-27,-2
1481309334625435,-2,1,4,-3,-7,-23,50,5
1481309334625435,-1,-6,-3,0,15,-7,-14,-4
1481309334631438,2,2,3,3,-9,21,-3,1
1481309334631438,-1,-2,-1,-4,1,-1,5,-1
1481309334647942,-3,-2,-1,4,-2,4,-7,-3
1481309334647942,2,0,2,0,-6,-10,4,-2
1481309334653972,-2,0,-2,2,6,-6,0,0
1481309334653972,-4,-2,-1,-8,-2,9,-2,0
1481309334669023,-1,-1,-4,7,3,-11,-1,0
1481309334669023,-1,0,1,-3,-11,-7,-20,0
1481309334669944,-4,0,0,-4,4,-4,-2,-4
1481309334669944,-1,-1,-1,-15,-6,1,4,0
1481309334684946,-2,-3,0,23,12,-3,-13,1
1481309334684946,-3,-2,-7,-3,-9,0,-10,-2
1481309334690948,0,1,1,-7,1,15,2,-1
1481309334690948,-2,-1,-1,-8,3,23,9,-2
1481309334722454,1,2,3,7,2,-7,-4,0
1481309334722454,-2,1,-3,-6,1,-14,-6,1
1481309334723452,0,-2,-4,-5,1,-16,4,-1
1481309334723452,-1,-1,-8,10,4,-24,2,-1
1481309334729452,0,-3,-5,-17,-1,-11,-2,-1
1481309334729452,0,0,4,4,-1,-2,-3,-1
1481309334730452,3,2,1,-2,0,-1,0,-2
1481309334730452,-2,-5,-3,0,-2,-1,-5,-3
1481309334752932,0,-2,0,-17,-12,15,-1,-3
1481309334752932,-1,0,2,12,11,13,-12,0
1481309334753932,-2,-2,-5,1,2,3,10,0
