timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481274127228549,0,-1,-1,1,22,-5,-5,0
1481274127228549,-2,0,5,24,4,-5,-1,-2
1481274127230478,-2,-1,-9,-38,-3,2,-3,-2
1481274127230478,-2,-2,8,22,-7,2,12,1
1481274127242550,-1,-4,-27,-51,-50,-6,-4,-3
1481274127242550,0,0,1,15,56,4,2,0
1481274127251478,-1,-1,4,8,-12,-4,1,0
1481274127251478,0,-2,-3,-9,-18,-4,-11,-3
1481274127265549,-1,0,8,24,33,-3,-1,1
1481274127265549,0,-2,-4,-16,-12,2,1,0
1481274127280481,-1,1,0,2,2,-10,-4,-2
1481274127280481,0,3,1,-4,11,5,1,0
1481274127288497,0,-1,0,9,-16,-6,1,-1
1481274127288497,-1,-1,-3,-9,-7,0,-1,0
1481274127290481,-1,-1,4,10,18,6,-3,-2
1481274127290481,1,0,-4,-6,-21,-9,-2,0
1481274127302487,-1,-2,4,3,11,5,0,0
1481274127302487,0,0,-3,-2,-9,-3,2,1
1481274127311487,0,0,0,2,-13,-2,-3,-1
1481274127311487,-3,-1,-3,-7,-15,-4,-1,2
1481274127333565,0,-2,1,-4,21,7,3,-2
1481274127333565,-1,-4,-8,-24,-11,-2,3,-1
1481274127335494,0,-1,4,23,-13,-4,-7,-1
1481274127335494,-1,0,-1,-27,5,1,-5,-2
1481274127348566,-2,-1,-3,10,-12,-8,-2,-1
1481274127348566,-1,-1,2,12,32,6,-1,-2
1481274127350495,1,-1,-5,-7,-7,-1,5,0
1481274127350495,-2,-4,1,6,7,2,0,-2
1481274127362497,0,0,2,-5,-25,-1,-2,1
1481274127362497,-2,-2,-1,-2,-6,1,1,-1
1481274127371498,1,-1,1,0,8,-1,0,0
1481274127371498,0,-1,0,6,-1,-2,-2,-1
1481274127393498,-1,-1,3,0,-2,-1,2,-3
1481274127393498,-1,-1,-6,-5,-13,-5,-6,-2
1481274127395500,-1,-1,0,4,-20,-3,2,0
1481274127395500,-1,-1,2,-2,25,3,-1,0
1481274127423067,0,-2,-3,0,-7,-1,-1,-3
1481274127423067,-2,1,3,3,-8,2,1,1
1481274127433068,-2,-4,-4,-8,-7,-1,-1,-2
1481274127433068,-1,-1,0,8,14,-6,-4,-1
1481274127434068,-1,-1,2,6,10,0,1,-1
1481274127434068,0,-1,-1,-7,-5,-4,1,0
1481274127446069,-1,2,-1,-7,3,-4,0,2
1481274127446069,-2,-1,-3,8,-15,3,1,-3
1481274127447070,0,0,1,-1,-2,0,-8,0
1481274127447070,0,0,-1,-1,-16,-2,-2,-1
1481274127452068,0,-1,2,-1,8,0,1,-1
1481274127452068,0,-2,-3,2,-8,-3,1,-1
1481274127469070,-1,0,2,3,3,-3,-4,-1
1481274127469070,-1,-1,-8,-28,-2,-2,-3,-2
1481274127470069,-1,0,-5,-2,1,1,-2,-1
1481274127470069,-1,-1,1,6,0,4,-1,-1
1481274127482069,-1,0,3,7,5,2,7,3
1481274127482069,-2,-3,-4,-6,-23,-4,-1,-1
1481274127491070,0,-2,1,4,33,1,0,1
1481274127491070,0,0,-7,-7,-1,-1,-2,0
1481274127505658,0,-2,0,0,3,2,-3,-2
1481274127505658,0,2,3,5,-6,1,-1,2
1481274127512660,0,-2,-3,0,25,-1,0,-2
1481274127512660,-1,-2,-1,3,2,1,2,-2
1481274127528666,0,0,-2,-8,-13,1,6,2
1481274127528666,-2,0,2,5,-10,-1,5,1
1481274127530667,-2,2,-1,1,18,1,-2,-1
1481274127530667,-1,0,1,-2,4,-6,-4,0
1481274127542665,-1,-2,-1,4,-5,3,2,-2
1481274127542665,0,-1,-1,-9,-8,3,-1,-2
1481274127558667,-2,-3,-5,-8,13,0,-3,-3
1481274127558667,-3,-1,-3,-7,-22,-1,-2,1
1481274127565744,-1,1,-1,3,0,-3,-3,0
1481274127565744,-1,-2,9,16,10,-1,-3,0
1481274127572668,0,-2,3,6,-24,0,0,-3
1481274127572668,-3,-4,-20,-40,3,-7,-4,-2
1481274127588668,-1,-1,-3,0,-4,-2,1,0
1481274127588668,0,-1,0,4,-6,-1,-1,0
1481274127590670,-1,0,2,5,-6,3,6,-1
1481274127590670,1,-1,3,6,-3,4,0,-2
1481274127602756,-2,0,1,2,6,-1,-3,-2
1481274127602756,-1,0,-1,4,17,-1,2,-1
1481274127611756,0,-1,0,-5,-21,-2,-2,0
1481274127611756,2,0,3,7,3,-2,-1,0
1481274127625764,-1,-1,-2,-7,-19,-3,-3,-2
1481274127625764,0,0,-1,7,24,4,2,2
1481274127632777,0,-1,-3,-14,-26,-6,-4,0
1481274127632777,-3,-1,3,17,49,5,2,-1
1481274127648840,0,-2,-2,-9,-19,-6,-3,0
1481274127648840,-1,0,2,5,9,-7,-9,-3
1481274127650766,0,-1,4,6,-10,-1,-7,0
1481274127650766,0,-1,-8,-8,-23,-6,0,0
1481274127662765,1,0,2,3,14,4,-1,0
1481274127662765,-2,-1,-3,0,2,-4,-3,-1
1481274127671766,-1,1,-1,-3,-5,3,1,1
1481274127671766,0,0,3,2,-12,-5,-1,-1
1481274127685768,-1,0,-2,-9,6,-3,0,0
1481274127685768,0,0,0,11,5,-1,3,-2
1481274127692802,-1,-2,-3,-9,3,-1,-1,-1
1481274127692802,-2,-1,-1,-3,-61,-4,-2,-2
1481274127708784,0,-4,-2,-1,44,8,1,0
1481274127708784,-2,-3,-2,-4,-25,-5,-1,-1
1481274127710785,0,0,-3,1,17,-1,-2,0
1481274127710785,-1,2,1,-2,-9,-2,0,1
1481274127722796,0,1,2,5,6,-7,-10,0
1481274127722796,1,-1,0,-2,-16,1,4,2
1481274127731791,1,-1,-3,-7,-10,0,2,-1
1481274127731791,0,-4,1,6,31,-1,-6,-3
1481274127745861,2,0,1,-1,-75,-7,2,-1
1481274127745861,1,0,0,1,74,4,-2,0
1481274127752794,1,-1,-2,-5,-23,-1,1,-1
1481274127752794,-3,-1,-1,-2,-1,-1,0,-2
1481274127768792,-3,-3,-2,4,-10,7,-2,-5
1481274127768792,-2,-1,4,-8,-33,-1,3,0
1481274127769793,-3,-3,-19,-13,4,-6,1,0
1481274127769793,0,-1,3,9,4,5,-1,2
1481274127782804,0,1,0,-9,17,2,4,0
1481274127782804,-2,-1,2,7,3,-5,-3,-3
1481274127791794,-2,0,3,1,-25,5,7,1
1481274127791794,0,-1,-4,-7,-17,-2,-1,0
1481274127805881,-1,-1,-4,1,35,-2,-5,-1
1481274127805881,1,0,-5,-2,-1,2,4,0
1481274127812882,-1,-1,2,2,-11,-3,-2,-3
1481274127812882,-1,0,-2,-8,-35,-3,-2,-1
1481274127836890,0,1,4,14,99,2,0,-1
1481274127836890,-2,-3,-5,-12,-66,-9,-5,-3
1481274127837887,0,-1,4,10,62,16,5,1
1481274127837887,-1,-1,1,4,13,0,1,-1
1481274127842931,-2,-3,-5,-12,-8,-8,-4,-1
1481274127842931,3,0,0,-4,-11,1,-1,-1
1481274127850891,-2,0,2,0,-24,-8,-7,-3
1481274127850891,0,-2,-1,-4,-26,-1,-1,-2
1481274127865963,-1,1,1,8,51,5,-3,0
1481274127865963,-1,-2,-5,-6,-9,-3,-4,0
1481274127872891,-1,-2,3,4,-1,-4,-4,-3
1481274127872891,-2,0,-1,-4,-2,4,3,0
1481274127888980,0,0,0,4,-27,-5,-1,0
1481274127888980,0,0,1,2,0,6,3,-1
1481274127889890,0,-1,1,-8,0,-2,-1,-1
1481274127889890,0,-5,-6,-9,9,3,-2,-3
1481274127902471,-2,-2,-1,14,20,-2,0,-1
1481274127902471,-1,0,0,-9,-34,3,-1,0
1481274127911471,-1,0,-4,-3,-48,-3,-2,-1
1481274127911471,0,1,3,8,74,0,6,1
1481274127925779,-3,-4,-2,-7,-34,4,3,-1
1481274127925779,-1,-1,0,-4,-23,-2,-1,-1
1481274127932715,-2,0,-1,4,8,0,-4,0
1481274127932715,-2,-3,-1,-6,3,0,-1,0
1481274127948716,0,2,-1,3,-42,-2,2,-1
1481274127948716,-2,-2,-1,7,12,5,4,-1
1481274127950644,1,0,-1,-8,-16,0,0,0
1481274127950644,0,-1,0,4,2,-2,-3,1
1481274127962715,-1,-4,-3,-3,10,0,0,-1
1481274127962715,-1,0,-2,-6,16,2,-2,-1
1481274127971646,0,-2,2,6,8,-3,-2,-2
1481274127971646,0,1,3,26,43,6,6,2
1481274127985647,-1,-4,-7,-45,-49,-12,-11,-4
1481274127985647,0,-1,-6,3,-12,-4,-2,-2
1481274128000228,-3,-2,-6,3,51,1,1,-2
1481274128000228,-1,-2,0,6,-4,-5,-4,1
1481274128008229,2,2,3,4,-13,0,3,2
1481274128008229,-3,-1,1,4,21,1,1,0
1481274128015144,-1,0,0,-3,-23,-5,-2,-1
1481274128015144,-1,0,-2,-13,-42,1,2,0
1481274128022144,-1,-1,-1,0,-7,-1,1,0
1481274128022144,-1,1,-1,-3,18,-2,-2,-1
1481274128031149,-1,0,2,7,-6,-2,0,-2
1481274128031149,0,1,0,-15,-32,-5,-1,-2
1481274128045145,1,-2,-1,5,33,4,2,1
1481274128045145,-1,-1,-1,7,28,-5,-4,-1
1481274128052147,-2,-1,-1,-5,-24,-4,-7,0
1481274128052147,0,1,-1,-5,5,-3,-5,-3
1481274128068144,-1,-1,-1,5,-22,3,8,0
1481274128068144,1,-2,2,4,21,5,-2,-2
1481274128075145,0,-2,-5,-3,32,-1,0,0
1481274128075145,-1,2,1,5,-18,-2,-3,-1
1481274128082147,1,-1,2,-3,-2,0,-1,-1
1481274128082147,1,0,-1,-3,-11,-4,-1,1
1481274128091152,-2,-2,0,1,3,0,0,-1
1481274128091152,0,-4,-1,0,-4,1,-1,0
1481274128113738,-1,0,0,-1,23,0,-2,-3
1481274128113738,-1,-1,-1,3,-25,0,-1,-2
1481274128115243,1,3,-1,-7,-10,-5,-10,-2
1481274128115243,-3,2,1,6,21,0,2,-1
1481274128128246,-1,2,2,-2,-6,-2,-3,-1
1481274128128246,-1,0,1,-8,-9,-4,3,3
1481274128135245,0,-1,0,9,20,-1,-1,-1
1481274128135245,1,-1,1,9,-16,-3,-1,-1
1481274128142245,-3,-1,-1,-18,-14,-1,-2,-1
1481274128142245,-4,-2,-2,3,34,2,-1,-1
1481274128151245,0,-3,-4,-7,-12,3,5,2
1481274128151245,0,-1,-1,0,-3,2,2,-1
1481274128165249,-1,-2,-4,4,-8,-4,-3,-2
1481274128165249,0,1,0,-9,-17,-2,-2,-1
1481274128172250,-1,-2,3,-1,20,3,-1,0
1481274128172250,-1,1,2,2,51,3,2,1
1481274128188329,-1,-3,-2,1,-44,-1,6,0
1481274128188329,-1,-1,2,0,-1,-5,-3,-1
1481274128195248,0,0,1,-2,51,-2,-1,-1
1481274128195248,0,-2,-5,-4,12,0,-2,1
1481274128211754,-1,-3,0,0,-18,1,0,1
1481274128211754,0,-1,-1,0,1,0,-2,-2
1481274128213254,0,-3,0,-1,-12,-2,2,-2
1481274128213254,-2,-3,-1,7,0,-2,-4,-2
1481274128225261,0,-1,-2,-24,8,-4,-11,-1
1481274128225261,-1,-1,-2,5,15,1,1,1
1481274128234271,-1,-1,2,3,-11,-1,-2,-2
1481274128234271,-1,-1,-3,-7,1,0,3,-1
1481274128248262,-2,-1,-1,15,-4,1,2,-2
1481274128248262,-3,-3,-4,-15,-15,6,8,-2
1481274128255263,-2,0,-1,7,-6,2,2,0
1481274128255263,-1,-3,2,-8,-15,-6,-4,0
1481274128278340,1,-1,1,9,18,0,0,0
1481274128278340,-1,1,-1,-6,-14,-4,-2,-1
1481274128280265,-1,-3,-1,12,-16,-1,3,1
1481274128280265,-2,0,-1,-22,-27,-3,2,-1
1481274128293266,-1,1,4,9,21,1,-1,-1
1481274128293266,-1,-4,-13,-15,-21,8,2,-2
1481274128295267,0,0,6,0,-24,-11,-3,0
1481274128295267,0,-1,-4,-4,68,2,-9,-2
1481274128308276,-1,-1,0,5,-29,-2,1,-2
1481274128308276,1,0,0,-2,24,-3,-6,0
1481274128315283,-1,0,-4,-13,-16,3,-1,-2
1481274128315283,-2,-1,0,2,-22,-2,-3,-2
1481274128338285,1,0,-3,-1,12,-3,1,3
1481274128338285,1,-1,2,15,12,-3,1,-2
1481274128340285,0,0,-8,-18,-15,-4,-2,-2
1481274128340285,-1,0,1,5,-3,-3,-3,0
1481274128345285,0,2,-3,5,21,-3,-1,1
1481274128345285,0,1,4,4,-13,-9,-5,0
1481274128354285,-1,-1,-3,1,-46,5,2,0
1481274128354285,0,0,-2,-4,46,1,0,0
1481274128368287,-1,-2,-6,-4,-27,-1,-2,-2
1481274128368287,-3,0,1,8,10,1,0,-1
1481274128375287,-2,0,0,-1,-10,3,-1,-2
1481274128375287,-2,-3,-4,0,-19,-6,-5,-1
1481274128391288,-1,-1,4,-4,8,-2,-1,1
1481274128391288,-1,1,1,-1,16,-2,-5,-3
1481274128392288,-1,-1,-1,2,-2,-2,0,-2
1481274128392288,-2,-1,0,0,-19,-2,-1,-1
1481274128405294,-2,-1,-3,-4,-3,-1,-3,0
1481274128405294,0,-2,0,-3,-35,-5,-3,-2
1481274128414295,0,1,1,4,82,3,1,1
1481274128414295,1,1,0,5,-6,-4,-7,-1
1481274128428301,-1,-3,-5,-19,-7,-4,2,-1
1481274128428301,1,0,1,14,38,3,1,-1
1481274128442301,-1,-1,-1,1,5,-5,-4,0
1481274128442301,-2,0,-1,5,-29,-3,-4,-3
1481274128451302,-1,0,2,3,14,4,2,-2
1481274128451302,-1,1,2,-1,4,-5,0,-1
1481274128452302,-1,-2,-2,-2,-9,-4,-3,1
1481274128452302,0,0,-2,-11,-15,6,8,3
1481274128465303,-2,-2,-2,-1,-6,6,1,0
1481274128465303,1,-1,1,-2,-1,-4,-3,2
1481274128474304,-3,-1,-1,-3,-49,-2,1,0
1481274128474304,-1,-3,0,-3,46,7,9,2
1481274128488305,-1,-1,0,3,-5,-1,-2,-2
1481274128488305,-1,-3,-2,-2,-4,-2,-1,-1
1481274128502815,1,-1,-3,-2,2,3,1,-1
1481274128502815,0,2,-1,-1,-11,-2,0,0
1481274128511314,1,1,-2,-2,-15,2,11,3
1481274128511314,1,2,1,4,14,1,0,0
1481274128513314,0,-2,-3,-10,-32,-6,-3,-3
1481274128513314,0,1,0,9,50,6,3,0
1481274128525315,-1,0,2,6,4,-7,-10,-3
1481274128525315,-1,-2,-3,-8,-31,-3,0,-1
1481274128534317,0,0,-1,2,53,7,2,1
1481274128534317,0,-4,-1,-1,-26,-4,-2,-2
1481274128556319,1,0,-2,-5,0,2,4,2
1481274128556319,-2,-2,-1,-2,-18,-2,-1,-3
1481274128558321,1,-1,-1,-1,-2,-2,-1,-1
1481274128558321,-1,1,0,1,1,-4,-1,-2
1481274128571321,-2,-1,-3,2,5,-2,-5,-1
1481274128571321,0,-1,1,-5,-23,-5,-1,0
1481274128572822,-1,-2,-2,-2,5,4,2,1
1481274128572822,1,0,-1,-7,-16,-5,-3,1
1481274128585323,0,-1,0,0,-11,-3,0,-4
1481274128585323,-1,-1,0,1,8,-1,-2,0
1481274128593824,0,-1,-1,5,40,1,-3,-1
1481274128593824,-1,-2,-1,-13,-59,-2,1,-1
1481274128616327,0,-2,-2,7,60,-3,-4,-1
1481274128616327,0,-2,-4,-2,4,0,2,-2
1481274128617828,-4,-1,0,-1,-13,-3,-5,-2
1481274128617828,0,-2,-1,0,-1,-6,-2,-1
1481274128631329,-2,0,0,-7,-34,-1,3,-1
1481274128631329,-2,-1,-1,-1,20,4,1,-1
1481274128633329,0,-1,-1,1,-15,-2,-1,0
1481274128633329,-3,-1,-1,-2,-3,6,-2,-2
1481274128645330,-1,1,0,-1,-12,-4,-4,-1
1481274128645330,0,1,3,5,2,-4,-7,-2
1481274128654332,1,-1,-3,-9,-19,-3,-1,-1
1481274128654332,0,0,4,25,43,2,-1,-1
1481274128668334,-1,-3,0,-23,24,-2,0,-1
1481274128668334,-2,-5,-2,3,-19,4,2,-1
1481274128675335,0,0,3,6,8,3,0,-2
1481274128675335,-1,1,-4,1,-1,-3,-4,-1
1481274128691336,-1,1,4,8,-26,0,-1,-2
1481274128691336,-1,1,-10,-17,13,7,-2,-1
1481274128692836,-1,-2,0,4,16,-3,2,-1
1481274128692836,-3,-3,-5,-14,-41,-4,-4,-1
1481274128705338,-1,-1,0,18,70,5,-4,0
1481274128705338,0,-1,3,6,-15,0,0,2
1481274128721840,-2,-3,-14,-42,-31,-2,-4,-2
1481274128721840,0,0,1,2,15,-3,1,0
1481274128728341,1,2,-2,0,-11,-2,-4,-1
1481274128728341,0,-2,0,12,-4,-4,0,0
1481274128735342,0,1,9,24,11,0,2,0
1481274128735342,-1,-2,-17,-34,-9,2,3,0
1481274128751345,-1,-1,0,-1,2,1,5,-1
1481274128751345,0,1,-2,-13,-22,-1,2,-1
1481274128752845,1,-2,-1,9,18,1,8,1
1481274128752845,-2,-3,1,-1,-8,-3,0,-1
1481274128765346,-2,0,4,10,-20,0,0,-2
1481274128765346,0,0,-7,-9,15,1,1,-1
1481274128781849,-3,-1,-2,-6,-21,-3,-4,-2
1481274128781849,1,-1,0,9,20,1,6,1
1481274128788349,0,-1,-1,-3,-29,-4,-3,-1
1481274128788349,-1,-1,-1,-2,12,-5,-1,0
1481274128795350,-2,-3,1,1,0,3,0,2
1481274128795350,0,0,0,-5,-41,3,-3,-1
1481274128811351,2,1,-1,10,55,-3,-5,1
1481274128811351,-1,0,1,-1,-3,-4,0,0
1481274128812852,0,0,3,3,-2,3,0,-1
1481274128812852,-1,-3,-1,-9,-12,-4,-3,-1
1481274128833855,0,-1,-1,-5,-13,1,0,0
1481274128833855,-3,0,-1,-3,-13,-3,0,-3
1481274128835855,0,-1,-1,5,20,-3,-5,-2
1481274128835855,-2,0,6,10,22,1,0,-2
1481274128848403,-2,-2,-6,-3,-35,-2,3,0
1481274128848403,-1,-1,-2,-9,-1,6,2,0
1481274128854857,-1,-1,-8,-7,-11,-5,1,-1
1481274128854857,0,2,1,7,24,2,0,1
1481274128871359,-2,-3,-6,-11,-17,-3,-2,-1
1481274128871359,0,-1,0,9,1,-2,0,0
1481274128872860,-1,1,3,2,-1,-2,-3,1
1481274128872860,-2,-2,0,4,2,1,-3,0
1481274128885861,-1,-3,-7,-6,1,3,-2,-1
1481274128885861,0,-2,3,4,-5,-1,-4,-1
1481274128893862,-1,0,0,-19,-26,-2,0,-3
1481274128893862,-1,0,1,9,47,0,2,-1
1481274128908364,0,2,3,12,-44,-9,-8,-2
1481274128908364,-1,-1,-6,-23,-23,5,-1,-3
1481274128914865,2,-1,4,17,40,-1,-1,-1
1481274128914865,0,0,-2,-7,-6,0,-1,0
1481274128930867,0,-1,5,1,-14,-4,-8,-2
1481274128930867,-1,-2,-10,0,2,-5,-1,2
1481274128945869,-4,-1,-3,-6,-13,-3,0,-1
1481274128945869,1,-1,-2,-4,-13,-1,-1,-1
1481274128946369,-1,1,3,3,14,1,1,-1
1481274128946369,0,1,2,5,4,-8,-6,-2
1481274128953870,2,0,1,7,19,3,3,1
1481274128953870,-1,-3,-5,-8,-12,-8,-4,-1
1481274128968372,-1,-2,-4,-5,4,-1,0,0
1481274128968372,-1,-1,4,1,7,-1,0,2
1481274128975373,-1,-2,-2,4,2,-2,-1,-1
1481274128975373,-2,-1,-1,-4,-62,-4,5,2
1481274128990875,-1,-1,-3,-5,32,1,4,-1
1481274128990875,0,1,0,5,17,-4,-2,-1
1481274128997375,-1,0,0,0,-15,3,5,2
1481274128997375,-1,-1,2,11,-9,-2,-3,-1
1481274129004876,0,-1,-4,-22,-1,5,-2,-1
1481274129004876,-1,1,-2,4,-6,-6,-4,-1
1481274129013878,-3,1,0,6,-10,2,-5,0
1481274129013878,0,-1,-1,-13,-3,-1,-3,-1
1481274129028379,-2,0,-1,4,-11,0,2,0
1481274129028379,0,-3,-1,-11,23,-2,-1,-2
1481274129035381,0,-2,-4,-1,2,-1,-3,-3
1481274129035381,-2,1,3,10,-4,0,0,-2
1481274129051383,-3,-1,4,5,-13,0,8,-1
1481274129051383,-3,-1,1,2,-16,4,0,0
1481274129057383,-1,0,-5,-14,-6,-6,-3,1
1481274129057383,-2,-3,-1,-4,8,3,5,0
1481274129065385,0,0,-2,-4,-6,-4,-3,0
1481274129065385,-1,-1,-3,6,1,1,1,-3
1481274129074386,1,-2,0,-2,5,5,0,-2
1481274129074386,2,1,0,10,7,-4,-4,-1
1481274129088387,0,0,-7,-18,12,-2,-1,0
1481274129088387,0,2,-1,2,7,5,0,-1
1481274129095388,0,-1,3,-2,-4,-5,1,-2
1481274129095388,-1,-2,-2,-5,-4,-2,-1,-2
1481274129110890,0,-3,0,1,-35,-3,-4,-2
1481274129110890,2,-1,4,11,50,8,3,-1
1481274129117891,0,-2,3,6,-14,4,3,0
1481274129117891,-1,0,-6,-3,-12,-9,-3,-1
1481274129133893,-3,0,-2,-5,9,1,-2,0
1481274129133893,0,-1,-7,-2,-10,-5,-2,-1
1481274129135394,-2,-2,2,-2,-5,-2,-4,0
1481274129135394,-1,0,0,-5,-26,2,4,1
1481274129148395,2,0,5,18,24,3,0,0
1481274129148395,-1,-3,-4,-29,-16,-4,3,0
1481274129154895,-1,-1,-6,9,43,-3,1,-2
1481274129154895,-1,1,3,1,5,2,-4,0
1481274129170897,0,0,-3,-1,-22,2,3,0
1481274129170897,-1,-3,-3,5,-10,0,2,-1
1481274129177398,1,0,-3,-4,-11,-6,-2,1
1481274129177398,-2,-3,-3,-7,22,-3,-6,-1
1481274129193900,-1,0,2,12,14,0,1,0
1481274129193900,0,1,3,-1,-29,-4,-4,-1
1481274129195400,-1,-1,-1,-2,12,-3,-1,-2
1481274129195400,-1,0,-1,6,58,5,0,-1
1481274129208403,-1,-2,1,3,-9,0,0,-2
1481274129208403,0,-1,3,8,-40,-5,-4,1
1481274129215403,1,0,-1,-8,25,3,-1,-1
1481274129215403,-1,0,-1,11,-3,-1,2,0
1481274129230906,0,-2,2,1,-4,-2,0,-3
1481274129230906,-1,-1,-1,-6,16,-1,-6,-3
1481274129237406,-1,1,6,18,-12,-1,3,2
1481274129237406,-1,-2,0,-3,21,2,1,-2
1481274129253908,-1,-1,-7,-32,-38,-10,1,1
1481274129253908,-1,1,3,14,15,0,-1,0
1481274129255408,0,-3,-4,-2,-1,-1,-4,-1
1481274129255408,-1,-3,-2,-3,-8,-2,-4,-3
1481274129268410,1,0,0,5,-22,-2,-1,-2
1481274129268410,-1,-1,0,-7,27,1,-1,0
1481274129274911,-2,-3,-6,1,-28,-6,-2,-1
1481274129274911,0,1,1,-4,-4,-2,-2,0
1481274129290913,-3,-4,-3,11,26,3,-5,0
1481274129290913,0,2,1,2,-4,0,3,-1
1481274129296921,1,2,1,-6,-10,-3,-7,-1
1481274129296921,-1,-1,0,9,-34,-1,0,-1
1481274129313922,-2,-1,1,-11,17,-2,-4,0
1481274129313922,0,-3,-3,0,18,3,4,0
1481274129315922,0,-1,5,6,-14,-5,-6,-3
1481274129315922,1,-1,-4,-11,-13,1,2,1
1481274129335930,2,0,2,11,-6,8,0,1
1481274129335930,0,-1,0,-6,27,-1,-2,-2
1481274129337924,0,0,-7,-18,3,0,3,0
1481274129337924,-2,-1,2,11,14,-3,-1,-1
1481274129350925,-2,-2,-5,-6,5,2,1,0
1481274129350925,-2,-2,-3,2,-38,-1,12,4
1481274129356926,-4,-1,0,2,-8,4,2,-5
1481274129356926,1,0,1,-11,-10,-4,1,2
1481274129373927,0,-2,-6,0,15,0,1,2
1481274129373927,0,2,-2,-3,-10,-4,-6,-2
1481274129374926,0,-2,0,-1,-6,-1,-3,-2
1481274129374926,-1,-2,-8,-20,-13,5,6,0
1481274129387933,-2,1,0,-3,-31,-10,-5,-4
1481274129387933,2,-1,0,3,43,4,-2,1
1481274129395941,-1,-4,-7,-3,-14,1,-1,2
1481274129395941,0,-2,6,19,9,-3,-7,-3
1481274129410941,1,-1,1,-14,-7,2,-2,-3
1481274129410941,-4,-1,-6,-3,-22,-1,10,0
1481274129416942,1,5,5,5,4,2,7,4
1481274129416942,0,1,-6,-4,4,2,1,0
1481274129433942,-1,-2,-6,-11,3,-4,2,-1
1481274129433942,-1,1,3,9,14,-5,-6,-1
1481274129435944,-2,-2,-1,1,5,0,-1,0
1481274129435944,-1,-1,1,-2,-12,-2,-1,0
1481274129446944,-1,0,0,4,12,-1,-4,-2
1481274129446944,-2,-4,-3,-8,-42,0,-3,1
1481274129455955,1,0,-2,-1,61,0,-2,-1
1481274129455955,0,-1,0,3,15,1,-1,-1
1481274129470945,-2,-4,-1,7,34,2,-2,-3
1481274129470945,1,1,2,-1,-14,-4,-5,0
1481274129477946,0,0,-4,-9,-28,-4,-3,-4
1481274129477946,-1,-3,-3,-1,0,1,-4,-1
1481274129494456,1,2,5,5,29,-5,3,1
1481274129494456,-2,-2,1,5,-20,2,2,-1
1481274129495961,-1,-1,0,-4,-3,1,-1,0
1481274129495961,0,1,-1,14,3,-4,-3,-4
1481274129506961,1,0,7,-4,-21,-4,8,4
1481274129506961,-1,-3,-3,-15,9,1,-4,-3
1481274129523963,-2,-2,2,8,-1,0,3,1
1481274129523963,-2,-3,-3,4,12,0,-1,0
1481274129538964,0,1,2,11,-10,3,-1,2
1481274129538964,1,-1,2,5,-21,-2,1,3
1481274129539964,-1,-4,-7,2,-6,0,-5,-4
1481274129539964,-1,-1,1,-1,40,1,1,-2
1481274129553964,-2,-1,-3,-1,-25,-2,3,-1
