17.79511,0.145003,0.363491,-1.89392
17.99826,0.0438976,0.32657,-2.04269
18.20051,1.24128,0.0921991,-1.83665
18.40317,-0.187833,0.22406,-1.91891
18.59773,1.31905,0.0298881,-1.81989
18.8006,0.704381,0.130914,-1.85638
19.00302,0.56518,0.124644,-1.79187
19.20523,1.56127,-0.0522903,-1.78486
19.39989,0.0698,0.155286,-1.78225
19.60262,1.6056,-0.136367,-1.83044
19.79978,1.41535,-0.0301298,-1.82092
20.00185,1.36536,-0.0338822,-1.80788
20.20313,1.43652,-0.0842095,-1.78723
20.40534,1.65281,-0.654064,-1.71962
20.60153,-0.0117653,-1.46221,-0.0197658
20.80274,1.60268,-0.973023,-1.63556
21.00513,1.81482,-0.126175,-1.65843
21.20168,1.05954,-1.3058,-1.05048
21.40386,0.363641,-1.37503,-0.394175
21.60506,1.73656,-0.275068,-1.66857
21.80135,1.64186,-0.842213,-1.59197
22.01244,-0.777077,-1.19093,0.705075
22.206,1.4736,-0.904434,-1.55976
22.40819,1.331,0.193618,-1.79091
22.60334,1.20351,0.17102,-1.76902
22.80732,1.00539,0.0564667,-1.46846
23.00841,1.04866,-0.0562854,-0.888383
23.20545,1.05741,0.0276312,-0.701992
23.4065,0.347599,0.132553,-0.661929
23.61056,-0.950741,0.228326,-0.782444
23.81069,-1.36394,0.296817,-0.886208
24.00773,0.0821651,0.147926,-0.518982
24.20879,1.13482,-0.16905,-0.444724
24.41083,1.81973,-0.250761,-0.542471
24.60788,1.6735,-0.490005,-0.432956
24.80893,0.748566,-1.18682,0.4347
25.01091,-0.628144,-0.893974,1.83146
25.20666,-0.430378,-1.02385,1.5998
25.4107,0.879285,-1.00707,0.116966
25.61091,1.22675,-0.17976,-0.462168
25.80748,1.0013,0.106999,-0.54821
26.00922,0.369641,0.113426,-0.279651
26.21229,0.0448699,0.172721,0.56198
26.41365,-0.149914,0.391863,1.37524
26.61746,-0.161916,0.537995,1.51374
26.81161,-0.239944,0.608,1.45205
27.01477,-0.751755,0.550647,1.30178
27.21641,-1.22347,-0.0605714,0.931792
27.41156,-1.05957,-0.851603,0.324194
27.61426,-0.328068,-1.02503,-0.684198
27.81734,0.264006,-0.747786,-1.36073
28.0189,0.410325,-0.685294,-1.39445
28.21444,-0.0418784,-1.06208,-0.251519
28.41708,-0.25587,-0.558639,1.02956
28.61916,0.415814,0.130314,1.23578
28.82072,0.966648,0.648724,0.997489
29.0168,0.119713,1.20324,-0.515964
29.21007,-0.653721,0.68709,-1.65691
29.41339,-0.66452,0.755285,-1.57382
29.61659,0.142799,1.1993,-0.270508
29.81024,0.384645,0.471276,1.02359
30.013,-0.253847,-0.195182,0.946042
30.21526,-0.469588,-0.744505,0.371539
30.41881,0.0494497,-0.885056,-0.666112
30.61321,0.594168,-0.476845,-1.35054
30.82375,0.818468,0.0775832,-1.59191
31.01893,0.852161,0.32019,-1.68939
31.21272,0.866587,0.0397462,-1.63757
31.41587,0.715846,-0.447673,-1.40425
31.61771,0.0424143,-0.803743,-0.596516
31.81335,-0.563799,-0.400679,0.27935
32.01571,-0.25103,0.330669,0.678205
32.21814,0.348926,0.711673,0.863752
32.42025,0.392275,1.10853,0.33038
32.6155,-0.762012,0.999892,-1.25868
32.81763,-0.637879,0.642772,-1.55788
33.0207,-0.467533,0.575155,-1.57388
33.21585,-0.463449,0.576821,-1.56094
33.41804,-0.471539,0.577865,-1.55928
