timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1481268172759469,7,5,2,3,5,4,3,7
1481268172768438,3,3,5,3,6,5,4,-1
1481268172768438,-3,-1,-4,-4,-6,-3,0,-3
1481268172782380,1,3,6,3,-3,0,-2,4
1481268172782380,1,-1,-1,3,6,-1,1,1
1481268172789381,-4,-5,-5,-7,-1,-5,-3,-7
1481268172789381,-6,-7,-3,-3,-9,0,-3,2
1481268172805953,1,0,2,-3,3,0,4,1
1481268172805953,-5,-2,0,0,-2,-1,2,-5
1481268172812393,-4,-3,0,1,-1,-6,-7,-1
1481268172812393,1,1,-1,4,8,-5,2,0
1481268172819891,4,6,0,3,1,6,5,7
1481268172819891,-3,1,-2,-4,5,-5,-1,-3
1481268172828467,-1,-2,1,-1,-5,0,-3,0
1481268172828467,0,3,5,4,5,7,4,2
1481268172842403,-5,-6,-2,-2,-7,-4,-3,-8
1481268172842403,2,-2,-1,-1,1,-2,2,5
1481268172849401,-3,-3,1,-1,-2,1,5,0
1481268172849401,-1,-5,-5,-4,-4,-4,-2,-4
1481268172865401,-6,-6,-8,-6,-4,-5,0,-9
1481268172865401,-3,-4,2,1,-1,4,3,3
1481268172879403,-4,-6,-10,-5,-2,-3,-5,-3
1481268172879403,-3,-1,-2,-1,-3,-8,-6,-9
1481268172896404,-1,5,6,8,5,4,3,1
1481268172896404,0,3,7,1,8,3,3,0
1481268172897406,-2,-1,2,0,0,1,3,2
1481268172897406,2,5,12,7,3,4,0,3
1481268172902404,6,0,4,1,-5,5,-1,1
1481268172902404,-6,-4,-13,-9,-13,-7,-2,-6
1481268172909911,-4,0,-4,-6,-8,-4,-3,-5
1481268172909911,5,1,3,0,8,1,0,4
1481268172925418,-7,-5,-7,-13,-8,-2,-1,-3
1481268172925418,-5,-8,-1,-1,-8,-5,-2,-3
1481268172932419,7,11,7,10,10,5,4,5
1481268172932419,5,6,1,7,-1,3,7,3
1481268172949453,-1,1,-6,2,2,-8,-7,-4
1481268172949453,6,2,5,12,8,9,3,5
